model_name,win,time,final_robot_position,goal_position
A2C,0,6.1675,"(0.1698, 1.0533)","(0.2993, 0.5943)"
A2C,0,0.3025,"(0.4713, 0.8195)","(1.8896, 1.472)"
A2C,0,0.0006,"(1.4922, 1.2415)","(1.248, 0.9365)"
A2C,0,0.1628,"(0.7047, 0.6183)","(1.7706, 1.3184)"
A2C,0,0.1664,"(0.0991, 0.4168)","(0.2256, 1.3053)"
A2C,0,0.0191,"(1.649, 1.351)","(0.7832, 1.8109)"
A2C,0,0.2154,"(1.2677, 1.9062)","(1.7159, 0.1362)"
A2C,0,5.7492,"(0.25, 1.503)","(0.4728, 0.811)"
A2C,0,0.3321,"(0.0977, 1.4692)","(1.8471, 0.9835)"
A2C,0,0.6283,"(1.0807, 1.5095)","(0.9487, 0.7971)"
A2C,0,6.6928,"(1.022, 1.1235)","(0.75, 1.4782)"
A2C,0,0.001,"(0.4417, 0.6733)","(1.3123, 0.9116)"
A2C,0,0.001,"(1.1666, 0.0701)","(1.0628, 0.5135)"
A2C,0,10.7704,"(0.9763, 1.0232)","(0.4714, 0.8509)"
A2C,0,0.1727,"(1.6488, 0.5566)","(1.1815, 1.485)"
A2C,0,0.8465,"(0.3744, 1.4256)","(1.3198, 1.1234)"
A2C,0,0.4528,"(1.1082, 0.0982)","(1.0111, 1.2967)"
A2C,0,6.8574,"(1.0764, 1.0483)","(0.6362, 1.6105)"
A2C,0,0.6193,"(1.9005, 1.8793)","(0.961, 1.7883)"
A2C,0,0.0006,"(1.9186, 1.0003)","(1.8191, 0.4396)"
A2C,0,0.9902,"(0.9077, 1.2789)","(1.4749, 0.3477)"
A2C,0,0.6772,"(1.6498, 1.3741)","(1.1596, 1.7545)"
A2C,0,0.0005,"(1.3275, 0.4669)","(0.9108, 0.1132)"
A2C,0,5.079,"(1.5423, 0.8462)","(0.2771, 1.6)"
A2C,0,0.0006,"(0.8331, 0.3461)","(1.4034, 1.7164)"
A2C,0,0.0005,"(0.7895, 1.2858)","(0.6414, 0.5707)"
A2C,0,0.4004,"(1.1849, 0.619)","(1.702, 0.2209)"
A2C,0,0.6138,"(1.305, 0.3243)","(0.62, 0.8596)"
A2C,0,0.555,"(0.371, 1.2709)","(1.4501, 0.2838)"
A2C,0,0.4585,"(0.0982, 1.7393)","(1.6988, 1.8715)"
A2C,0,6.1692,"(1.3569, 1.6532)","(0.1511, 0.51)"
A2C,0,0.4664,"(0.6441, 0.7107)","(0.9072, 1.2013)"
A2C,0,6.3864,"(1.0358, 0.6777)","(0.913, 1.9187)"
A2C,0,6.426,"(1.7102, 0.7339)","(0.1435, 1.4077)"
A2C,0,0.0005,"(0.5092, 1.1721)","(0.0956, 0.9716)"
A2C,0,6.498,"(0.7347, 1.7665)","(1.1883, 0.3252)"
A2C,0,0.0006,"(1.4298, 0.5141)","(0.7933, 0.6401)"
A2C,0,0.0005,"(1.4009, 1.3824)","(0.4174, 1.2987)"
A2C,0,9.6452,"(0.2635, 1.475)","(1.4328, 1.7277)"
A2C,0,0.0006,"(1.2347, 0.4999)","(0.8016, 0.4464)"
A2C,0,0.5224,"(1.3556, 1.1669)","(0.309, 1.485)"
A2C,0,6.8917,"(0.305, 1.8582)","(1.7483, 1.6716)"
A2C,0,0.0007,"(1.3095, 1.5567)","(0.336, 0.9001)"
A2C,0,10.8272,"(0.699, 1.7433)","(1.9469, 1.2302)"
A2C,0,12.2964,"(0.54, 1.642)","(1.8614, 1.5922)"
A2C,0,6.3223,"(0.086, 1.5307)","(0.9695, 1.9117)"
A2C,0,8.6587,"(1.732, 0.6306)","(1.2104, 0.6547)"
A2C,0,0.0014,"(0.5536, 0.4064)","(1.7548, 0.176)"
A2C,0,0.459,"(0.5104, 0.0988)","(0.586, 1.6584)"
A2C,0,6.0554,"(0.24, 1.5915)","(0.6849, 1.7819)"
A2C,0,0.2489,"(0.7574, 0.3239)","(0.49, 0.0719)"
A2C,0,0.4613,"(0.6571, 0.0985)","(0.9841, 0.7106)"
A2C,0,5.0453,"(0.2942, 0.1164)","(1.4028, 0.4255)"
A2C,0,6.9325,"(0.6534, 0.7609)","(0.4378, 0.7006)"
A2C,0,6.3696,"(1.0596, 1.0053)","(0.8693, 1.6751)"
A2C,0,0.1658,"(1.589, 0.0963)","(0.1553, 1.499)"
A2C,0,0.6508,"(0.0995, 0.4447)","(1.4345, 1.7759)"
A2C,1,0.0009,"(0.8754, 1.4911)","(0.815, 1.4371)"
A2C,0,0.1049,"(0.0977, 1.6305)","(1.2937, 0.6263)"
A2C,0,0.9109,"(0.7881, 1.5692)","(1.7633, 1.2349)"
A2C,0,0.3805,"(0.375, 0.5619)","(0.8347, 0.7639)"
A2C,0,6.7222,"(0.9701, 0.7727)","(0.7573, 1.1102)"
A2C,0,0.6091,"(0.5954, 0.3293)","(1.7601, 0.0805)"
A2C,0,0.0005,"(1.5251, 1.3813)","(1.4242, 1.6246)"
A2C,0,0.7174,"(1.4354, 1.5695)","(0.295, 0.5656)"
A2C,0,5.3995,"(0.2521, 0.871)","(1.4567, 1.8777)"
A2C,0,0.0006,"(0.0724, 0.3685)","(1.2485, 1.5953)"
A2C,0,8.9196,"(0.9589, 1.7017)","(0.7888, 1.2418)"
A2C,0,8.0695,"(0.1944, 0.3355)","(1.7753, 1.1593)"
A2C,0,0.0006,"(1.3354, 1.3845)","(0.9576, 0.5512)"
A2C,0,0.0443,"(1.9058, 1.1085)","(1.549, 0.7312)"
A2C,0,0.6158,"(0.0984, 1.6545)","(1.6485, 0.2194)"
A2C,0,0.2295,"(0.1692, 1.9026)","(1.0216, 0.2283)"
A2C,0,0.0006,"(0.8224, 1.333)","(0.8889, 0.6735)"
A2C,0,0.2039,"(0.4552, 1.5391)","(1.6348, 0.6632)"
A2C,0,0.0006,"(1.3665, 1.1147)","(0.713, 0.6711)"
A2C,0,7.893,"(1.0851, 0.7378)","(1.6303, 0.089)"
A2C,0,7.9629,"(0.9903, 0.1601)","(0.6401, 1.6823)"
A2C,0,0.5284,"(0.1738, 1.9026)","(1.9157, 0.9669)"
A2C,0,0.0014,"(1.1722, 1.3206)","(0.3086, 1.1836)"
A2C,0,0.001,"(1.406, 1.3968)","(0.2806, 1.7309)"
A2C,0,0.0009,"(0.5319, 0.5953)","(0.7866, 0.7446)"
A2C,0,7.7895,"(1.2014, 1.8581)","(1.7067, 1.1276)"
A2C,0,0.3497,"(0.7508, 0.0876)","(0.1451, 0.6654)"
A2C,0,0.0666,"(1.6311, 0.795)","(1.3412, 0.6814)"
A2C,0,0.3198,"(1.3633, 1.1079)","(1.7623, 0.9637)"
A2C,0,0.0008,"(0.6697, 0.4639)","(1.7832, 0.3374)"
A2C,0,0.046,"(1.4658, 1.2826)","(0.3664, 0.8375)"
A2C,0,4.9041,"(1.7807, 0.3789)","(1.4359, 0.5503)"
A2C,0,0.0006,"(1.1811, 1.4008)","(0.8196, 0.5737)"
A2C,0,5.9008,"(1.0984, 0.2489)","(1.0415, 1.2847)"
A2C,0,8.4702,"(1.7575, 0.5809)","(1.5458, 0.8281)"
A2C,0,0.0015,"(0.7731, 1.332)","(1.3319, 1.057)"
A2C,0,0.9002,"(0.3724, 0.425)","(0.4486, 0.7816)"
A2C,0,0.001,"(1.315, 1.4355)","(1.3335, 0.5163)"
A2C,0,10.3764,"(1.1726, 1.0676)","(1.6004, 1.18)"
A2C,0,1.0138,"(1.2078, 0.3207)","(0.4008, 1.887)"
A2C,0,11.7443,"(0.8026, 0.9328)","(1.5143, 0.3874)"
A2C,0,0.6603,"(0.6823, 0.3284)","(1.2368, 0.6794)"
A2C,0,0.1088,"(1.125, 1.9011)","(0.395, 0.0781)"
A2C,0,5.8514,"(1.2402, 0.3553)","(0.3732, 0.3054)"
A2C,0,0.0917,"(0.4949, 1.5504)","(0.6765, 0.3327)"
A2C,0,0.2485,"(1.1349, 0.0901)","(0.9221, 0.327)"
A2C,0,0.0008,"(0.5721, 1.397)","(0.7426, 0.6832)"
A2C,1,0.2576,"(0.1531, 1.6718)","(0.194, 1.7713)"
A2C,0,0.313,"(0.4288, 0.8158)","(0.9806, 1.1311)"
A2C,0,0.3323,"(1.6289, 1.3033)","(0.7084, 0.1729)"
A2C,0,0.5774,"(1.6073, 0.9915)","(1.7662, 0.5124)"
A2C,0,0.6147,"(0.3728, 1.2772)","(0.5608, 0.5862)"
A2C,0,5.714,"(1.3344, 1.2402)","(1.7961, 0.9509)"
A2C,0,0.2163,"(0.6691, 0.6158)","(1.5166, 0.3021)"
A2C,0,0.2313,"(0.7186, 1.2715)","(0.476, 0.9685)"
A2C,1,0.172,"(0.1914, 1.3539)","(0.2909, 1.3411)"
A2C,0,5.0029,"(1.3681, 0.791)","(1.7992, 1.4633)"
A2C,0,7.8441,"(0.259, 0.4045)","(1.3992, 0.5255)"
A2C,0,0.0819,"(1.2051, 1.3113)","(0.7494, 0.3429)"
A2C,0,0.0006,"(1.3079, 1.434)","(1.807, 0.2606)"
A2C,0,5.5809,"(0.1242, 1.0804)","(0.1551, 0.0631)"
A2C,0,0.0013,"(0.8332, 0.3482)","(0.6167, 0.9003)"
A2C,1,0.3591,"(1.0507, 1.8993)","(1.1507, 1.8337)"
A2C,0,0.387,"(0.6863, 0.0995)","(0.0821, 1.0836)"
A2C,0,0.0015,"(1.4488, 0.0905)","(1.377, 1.6229)"
A2C,0,9.6241,"(0.9592, 0.6001)","(1.0649, 0.2407)"
A2C,0,0.886,"(1.496, 0.8338)","(0.6906, 1.0294)"
A2C,0,13.0192,"(0.2543, 0.356)","(0.2737, 1.232)"
A2C,0,0.1275,"(0.823, 1.9007)","(1.4773, 0.7921)"
A2C,0,7.9731,"(1.1256, 1.2304)","(1.1495, 0.1175)"
A2C,0,10.6093,"(1.041, 0.3434)","(1.744, 1.7829)"
A2C,0,0.0017,"(0.585, 1.5143)","(1.6317, 0.7415)"
A2C,0,0.3569,"(0.0891, 1.2123)","(1.4397, 0.462)"
A2C,0,0.8,"(0.3764, 1.1237)","(1.0596, 0.3473)"
A2C,0,0.6093,"(1.3577, 1.1503)","(1.3551, 1.9278)"
A2C,0,7.5586,"(0.3492, 1.7026)","(0.5927, 0.2574)"
A2C,0,7.515,"(1.1163, 1.086)","(0.0639, 0.4647)"
A2C,0,10.7309,"(0.6558, 1.6875)","(1.19, 1.8122)"
A2C,0,10.4381,"(0.605, 0.8285)","(0.5233, 1.7281)"
A2C,0,1.5523,"(0.9679, 1.4035)","(1.7005, 0.9098)"
A2C,0,1.0539,"(0.3798, 1.0355)","(0.2621, 0.107)"
A2C,0,0.7697,"(0.8916, 1.5663)","(0.5889, 0.7548)"
A2C,0,0.0017,"(0.517, 1.265)","(0.7512, 1.9164)"
A2C,0,1.5587,"(0.375, 0.7219)","(1.6705, 0.3613)"
A2C,0,7.4796,"(1.2267, 1.1704)","(0.8236, 1.4352)"
A2C,0,0.5707,"(1.6443, 1.0436)","(1.2509, 0.6514)"
A2C,0,5.631,"(1.6256, 0.8096)","(1.5444, 1.3511)"
A2C,0,8.317,"(0.2478, 0.5713)","(1.0084, 0.5497)"
A2C,0,0.7559,"(0.1187, 1.9161)","(1.4865, 1.5982)"
A2C,0,0.1009,"(1.7344, 0.0655)","(0.4748, 1.2509)"
A2C,0,0.1252,"(1.1968, 0.0981)","(0.263, 1.1111)"
A2C,0,0.0009,"(1.9484, 0.2516)","(1.4465, 0.996)"
A2C,0,0.6817,"(0.9345, 1.2963)","(1.2163, 0.2783)"
A2C,0,0.7084,"(1.5861, 0.0939)","(1.2443, 0.5594)"
A2C,0,8.9836,"(0.1993, 1.6084)","(1.0999, 1.467)"
A2C,0,6.665,"(1.6124, 1.6282)","(1.2314, 0.7851)"
A2C,0,5.8115,"(0.2622, 1.7741)","(1.4168, 0.3648)"
A2C,1,0.0008,"(1.5623, 0.2113)","(1.5574, 0.2263)"
A2C,0,9.2822,"(0.939, 1.0072)","(0.8153, 1.9352)"
A2C,0,0.7749,"(0.0982, 0.556)","(0.842, 0.4674)"
A2C,0,8.7234,"(1.6506, 0.4128)","(0.8968, 1.3136)"
A2C,0,0.6488,"(1.2695, 1.5331)","(1.6309, 0.976)"
A2C,0,6.5686,"(0.3109, 1.32)","(1.7636, 1.2943)"
A2C,0,9.2232,"(1.8091, 0.9254)","(0.7405, 0.3623)"
A2C,0,6.182,"(0.0823, 1.1183)","(1.7446, 1.0567)"
A2C,0,0.1361,"(1.9322, 1.5571)","(0.2333, 1.5693)"
A2C,0,0.5592,"(1.6465, 0.764)","(0.2169, 0.4813)"
A2C,1,0.0012,"(0.5632, 0.3577)","(0.6449, 0.3091)"
A2C,0,0.4675,"(0.4509, 0.5471)","(1.6038, 1.0603)"
A2C,0,0.5454,"(1.6195, 0.7426)","(0.9303, 1.6733)"
A2C,0,0.1032,"(1.3724, 1.3537)","(0.867, 0.9527)"
A2C,0,0.1308,"(0.4993, 0.9892)","(0.324, 0.0985)"
A2C,0,6.311,"(0.2022, 1.0243)","(0.5804, 0.9543)"
A2C,0,0.0007,"(1.93, 0.5325)","(1.0099, 1.8284)"
A2C,0,5.575,"(0.27, 1.6539)","(1.12, 1.0029)"
A2C,0,0.4682,"(0.0911, 0.7372)","(0.9001, 0.1785)"
A2C,0,0.1488,"(0.438, 0.5947)","(1.2063, 0.651)"
A2C,0,0.0005,"(0.5098, 0.5757)","(1.118, 1.6786)"
A2C,0,0.6997,"(1.6492, 0.567)","(1.1424, 1.4849)"
A2C,0,8.0412,"(1.7111, 1.6256)","(0.6783, 1.6118)"
A2C,0,0.1229,"(0.3815, 0.4629)","(0.2163, 1.8691)"
A2C,0,8.1516,"(0.8308, 1.2211)","(0.3201, 0.6158)"
A2C,0,0.1696,"(0.8883, 1.4646)","(1.6642, 1.4041)"
A2C,0,6.0255,"(0.4103, 1.7336)","(1.8891, 1.8613)"
A2C,0,7.6764,"(1.1574, 1.004)","(1.6179, 0.4214)"
A2C,0,9.4919,"(1.1173, 0.296)","(0.2055, 0.1405)"
A2C,0,0.2432,"(1.901, 0.9606)","(1.165, 1.241)"
A2C,0,5.7509,"(1.1121, 1.0974)","(0.6542, 1.7603)"
A2C,0,0.2171,"(0.0953, 0.1905)","(1.2001, 1.7974)"
A2C,0,0.459,"(1.1668, 0.6003)","(0.8131, 1.6174)"
A2C,0,5.6341,"(0.4152, 0.2412)","(1.1688, 1.4749)"
A2C,0,7.9109,"(1.0718, 1.6872)","(0.6419, 0.9242)"
A2C,0,1.3493,"(0.6067, 0.6897)","(1.2856, 1.6822)"
A2C,0,0.002,"(1.3916, 1.4942)","(1.6272, 1.1207)"
A2C,0,0.3819,"(1.4503, 0.3912)","(1.262, 1.0989)"
A2C,0,5.6837,"(1.0844, 0.7411)","(0.4312, 1.3604)"
A2C,0,6.8887,"(1.7668, 0.3173)","(0.7455, 0.7967)"
A2C,0,0.1065,"(1.4284, 0.8078)","(0.7884, 1.9225)"
A2C,0,7.083,"(0.2675, 0.5028)","(0.5786, 1.1202)"
A2C,0,6.9171,"(1.1914, 0.9125)","(1.4028, 0.3205)"
A2C,0,0.6116,"(0.389, 0.68)","(1.4731, 1.2351)"
A2C,0,0.2956,"(1.3506, 0.719)","(1.886, 1.755)"
A2C,0,0.8136,"(1.649, 1.1766)","(0.1803, 1.3266)"
A2C,0,7.8703,"(1.1875, 0.2103)","(1.1021, 0.5176)"
A2C,0,0.4373,"(0.4716, 1.5682)","(0.5773, 0.315)"
A2C,0,6.5746,"(0.2209, 1.4576)","(1.7018, 0.8098)"
A2C,0,0.011,"(0.0989, 1.8728)","(0.4575, 1.6736)"
A2C,0,0.2577,"(1.5459, 0.3203)","(0.471, 1.6323)"
A2C,0,8.6299,"(1.5927, 1.8233)","(0.3683, 1.7954)"
A2C,0,10.5276,"(0.4001, 1.7149)","(1.2175, 1.199)"
A2C,0,0.0145,"(0.7891, 1.5676)","(1.2758, 1.0269)"
A2C,0,0.1158,"(1.5193, 0.8393)","(0.195, 1.309)"
A2C,0,0.7169,"(0.0906, 1.7246)","(0.3865, 1.7629)"
A2C,0,0.0392,"(1.2791, 0.3312)","(1.7942, 0.8155)"
A2C,0,0.0014,"(0.6175, 1.1259)","(0.427, 0.4445)"
A2C,0,0.4917,"(1.371, 1.2546)","(0.635, 1.0461)"
A2C,0,0.0021,"(1.4423, 1.2506)","(1.4035, 0.9787)"
A2C,0,0.8008,"(0.5501, 0.8378)","(1.8783, 0.4684)"
A2C,0,0.3634,"(0.091, 0.7412)","(1.8229, 0.8039)"
A2C,0,0.4365,"(0.6143, 0.9849)","(0.2866, 0.1305)"
A2C,0,0.1045,"(1.9237, 1.1743)","(1.3124, 1.1127)"
A2C,0,0.1868,"(1.0507, 0.5212)","(0.0779, 0.4889)"
A2C,0,0.186,"(1.2318, 0.0995)","(1.0533, 0.8663)"
A2C,0,9.6251,"(1.1753, 0.8282)","(0.2208, 0.1423)"
A2C,1,0.4097,"(1.2429, 0.7414)","(1.2836, 0.841)"
A2C,0,0.0021,"(1.5101, 0.3622)","(1.7039, 0.6236)"
A2C,0,0.5688,"(1.1703, 1.5235)","(1.6534, 1.5872)"
A2C,0,0.0736,"(1.1632, 1.4029)","(1.9436, 0.2005)"
A2C,0,0.3365,"(0.7589, 1.569)","(0.2916, 0.4724)"
A2C,0,0.0017,"(1.2451, 0.0676)","(1.5444, 0.5947)"
A2C,0,8.6087,"(0.8851, 0.7525)","(1.5196, 0.3188)"
A2C,0,8.015,"(0.8428, 0.7807)","(1.9338, 1.1215)"
A2C,0,10.3398,"(0.165, 1.4607)","(0.0917, 0.1185)"
A2C,0,0.0013,"(1.3048, 0.3483)","(0.347, 0.3565)"
A2C,0,9.7589,"(0.3219, 1.5648)","(0.8565, 0.798)"
A2C,0,0.777,"(0.9691, 1.3881)","(0.3657, 1.5889)"
A2C,0,0.0916,"(1.3469, 0.518)","(1.4808, 1.2409)"
A2C,0,0.7711,"(1.0743, 1.4408)","(0.8328, 1.761)"
A2C,0,0.1197,"(1.1938, 0.5431)","(0.2098, 1.8002)"
A2C,0,0.002,"(0.8226, 1.3477)","(1.6549, 1.0587)"
A2C,0,9.7377,"(1.1848, 0.9358)","(0.6549, 0.4259)"
A2C,0,11.2331,"(1.0566, 1.6481)","(1.0628, 0.7188)"
A2C,0,0.3052,"(0.6693, 0.6185)","(1.2722, 0.3095)"
A2C,0,0.0356,"(1.2926, 1.305)","(1.049, 0.4607)"
A2C,0,9.1934,"(1.5985, 1.8289)","(1.9322, 0.6373)"
A2C,0,1.0137,"(1.458, 0.0977)","(1.0358, 0.3063)"
A2C,0,1.0699,"(1.2482, 0.3208)","(0.514, 0.5614)"
A2C,0,0.0007,"(0.2928, 1.9029)","(0.6468, 1.3415)"
A2C,0,0.0006,"(0.7335, 1.3262)","(0.0835, 1.1822)"
A2C,0,7.4959,"(0.9193, 1.858)","(0.2799, 1.1408)"
A2C,0,0.0006,"(1.3614, 1.462)","(1.2707, 1.6679)"
A2C,0,5.8332,"(0.3102, 0.306)","(1.1236, 1.717)"
A2C,0,0.278,"(1.6464, 1.3497)","(0.6191, 1.4777)"
A2C,0,0.0009,"(0.6643, 0.6981)","(1.2227, 1.9017)"
A2C,0,0.001,"(0.6533, 1.3031)","(0.1928, 1.3046)"
A2C,0,5.7939,"(0.2409, 1.616)","(1.3357, 1.6698)"
A2C,0,8.3639,"(1.1495, 1.8392)","(1.0411, 1.3073)"
A2C,0,5.9888,"(1.8447, 0.8118)","(1.2999, 1.1606)"
A2C,0,0.3669,"(0.8246, 1.5641)","(0.2113, 0.8877)"
A2C,0,0.1395,"(0.5445, 0.9964)","(1.09, 0.4381)"
A2C,0,0.3318,"(1.9006, 1.2139)","(1.7809, 0.5705)"
A2C,0,0.6759,"(0.0977, 1.337)","(0.9913, 1.6747)"
A2C,0,0.5798,"(1.9006, 1.26)","(0.0865, 0.4992)"
A2C,0,5.4496,"(1.8747, 0.2626)","(0.9934, 1.8401)"
A2C,0,6.557,"(0.3147, 0.5141)","(0.7828, 1.5148)"
A2C,0,0.0473,"(1.649, 0.5745)","(1.2051, 0.3302)"
A2C,0,8.3153,"(1.0716, 0.8235)","(1.4539, 1.1986)"
A2C,0,0.5812,"(1.9011, 0.2673)","(0.2514, 0.7982)"
A2C,0,0.0045,"(1.1283, 1.3472)","(1.3039, 1.3133)"
A2C,0,0.9966,"(1.649, 1.2135)","(0.5169, 0.6076)"
A2C,0,0.0745,"(0.0995, 0.1199)","(1.6484, 1.4215)"
A2C,0,5.8764,"(0.1838, 1.5215)","(0.3365, 1.0116)"
A2C,0,0.1298,"(1.9144, 1.0777)","(0.7767, 0.795)"
A2C,0,0.2818,"(1.9097, 0.3579)","(0.5695, 1.5901)"
A2C,0,0.174,"(0.0885, 0.0927)","(0.1674, 1.9264)"
A2C,0,0.2921,"(0.4499, 0.3229)","(0.2956, 1.4395)"
A2C,0,0.1065,"(1.904, 0.1739)","(1.1128, 0.483)"
A2C,0,0.0839,"(1.9006, 1.7316)","(0.9571, 1.7898)"
A2C,0,7.3886,"(0.9535, 0.8921)","(1.7087, 0.5039)"
A2C,0,0.3604,"(1.4348, 1.0532)","(1.9384, 0.5781)"
A2C,0,0.2552,"(1.5113, 1.5606)","(1.3335, 0.5186)"
A2C,0,6.2589,"(1.5989, 0.115)","(0.9363, 0.7475)"
A2C,0,0.6769,"(1.3647, 1.0209)","(0.9828, 1.2702)"
A2C,0,0.0005,"(0.4404, 0.4912)","(0.1987, 0.3529)"
A2C,0,5.2239,"(1.0817, 0.7489)","(1.3297, 1.5039)"
A2C,0,0.0007,"(0.6315, 1.5331)","(0.9276, 0.3205)"
A2C,0,0.1526,"(1.4465, 0.0945)","(0.22, 1.5005)"
A2C,0,0.307,"(1.4287, 0.3209)","(0.6237, 1.1054)"
A2C,0,6.5073,"(1.1475, 0.7805)","(1.8069, 1.7727)"
A2C,0,9.1514,"(1.77, 1.6806)","(1.067, 0.6671)"
A2C,0,0.0512,"(0.5771, 1.2122)","(0.6201, 0.1792)"
A2C,0,0.0016,"(0.7072, 1.5467)","(0.4345, 1.1926)"
A2C,0,0.6054,"(0.9496, 0.4967)","(0.5284, 1.7979)"
A2C,0,9.6164,"(0.9814, 1.7925)","(1.893, 1.1218)"
A2C,0,0.254,"(1.0896, 1.4584)","(1.3753, 0.8731)"
A2C,0,0.5564,"(0.4032, 1.5413)","(1.408, 0.415)"
A2C,0,0.6903,"(1.646, 1.2889)","(1.1185, 1.6008)"
A2C,0,0.2981,"(0.33, 1.9035)","(0.9962, 1.0733)"
A2C,0,5.0109,"(1.7566, 1.696)","(1.8017, 0.3256)"
A2C,0,6.3082,"(1.3115, 0.7871)","(1.9034, 1.6875)"
A2C,0,0.4797,"(0.0989, 1.7807)","(1.1825, 1.113)"
A2C,0,1.4101,"(0.6894, 1.5668)","(0.9824, 1.8897)"
A2C,0,6.7505,"(0.2788, 0.286)","(0.4017, 1.0061)"
A2C,0,0.3577,"(1.3002, 0.32)","(0.1191, 1.7578)"
A2C,0,0.5648,"(1.3048, 0.6162)","(0.2328, 1.3225)"
A2C,0,0.2252,"(0.0972, 0.6451)","(0.5718, 0.8535)"
A2C,0,0.5048,"(1.352, 1.2149)","(0.7156, 0.3597)"
A2C,0,5.5759,"(1.2245, 0.9511)","(0.3685, 1.5642)"
A2C,0,0.2694,"(0.669, 1.138)","(0.1281, 1.3426)"
A2C,0,6.3869,"(1.0018, 0.9086)","(1.6842, 1.1976)"
A2C,0,5.9463,"(0.2343, 0.6261)","(1.3397, 0.9256)"
A2C,0,0.5945,"(1.4091, 1.5693)","(1.8078, 0.0576)"
A2C,0,7.7141,"(0.2146, 0.9981)","(0.7351, 1.7673)"
A2C,0,7.9897,"(0.1557, 1.1917)","(0.6271, 1.6353)"
A2C,0,0.2795,"(0.3921, 1.2607)","(0.2636, 0.0762)"
A2C,0,0.0357,"(1.5249, 0.3263)","(0.3672, 1.8547)"
A2C,0,0.1898,"(1.9024, 1.6053)","(1.7962, 1.1014)"
A2C,0,8.8669,"(1.2216, 1.1696)","(1.9484, 0.0666)"
A2C,0,0.2585,"(1.5358, 1.5684)","(1.4066, 0.4663)"
A2C,0,0.001,"(1.408, 1.4317)","(1.3534, 0.5985)"
A2C,0,0.4581,"(0.5174, 0.3326)","(1.8569, 0.9704)"
A2C,0,0.4619,"(1.902, 1.929)","(0.9965, 1.0125)"
A2C,0,0.4772,"(0.6699, 0.6606)","(1.3047, 1.0657)"
A2C,0,0.3573,"(1.41, 0.7157)","(0.2731, 0.5104)"
A2C,0,5.6646,"(0.8586, 1.8843)","(1.9443, 0.6023)"
A2C,0,6.82,"(1.362, 0.7568)","(0.6609, 0.9972)"
A2C,0,9.4518,"(1.828, 0.8381)","(0.2661, 0.9785)"
A2C,0,6.0219,"(0.9571, 1.1606)","(1.7073, 0.6217)"
A2C,0,8.2645,"(0.1305, 0.3786)","(0.5349, 1.3824)"
A2C,0,0.0014,"(1.9236, 1.2153)","(1.4409, 1.889)"
A2C,0,11.6802,"(0.8933, 1.7583)","(0.1252, 0.3758)"
A2C,0,0.826,"(1.4, 0.9953)","(0.5575, 0.5077)"
A2C,0,6.8791,"(1.8114, 1.1582)","(0.7738, 0.1661)"
A2C,0,0.5171,"(0.0978, 1.2413)","(0.2006, 0.8961)"
A2C,0,0.0012,"(0.556, 0.5186)","(0.4211, 0.8919)"
A2C,0,0.1618,"(1.5429, 0.9708)","(1.7226, 0.8419)"
A2C,0,0.4723,"(1.1974, 0.6178)","(1.5374, 1.7113)"
A2C,0,0.919,"(0.3707, 1.1501)","(0.1081, 0.1103)"
A2C,0,8.6831,"(1.8212, 0.5631)","(0.909, 1.8209)"
A2C,0,1.0002,"(1.4854, 0.3245)","(1.9204, 1.4618)"
A2C,1,0.0012,"(0.6564, 0.4489)","(0.6859, 0.4539)"
A2C,0,0.2556,"(0.9471, 1.9012)","(1.1892, 1.7481)"
A2C,1,0.5815,"(0.7755, 0.7198)","(0.6755, 0.6449)"
A2C,0,5.4571,"(1.5381, 0.0992)","(1.8066, 0.3555)"
A2C,1,0.0016,"(1.5707, 1.2571)","(1.6502, 1.1696)"
A2C,0,0.0016,"(1.5847, 0.478)","(0.7691, 0.6097)"
A2C,0,10.5031,"(0.7102, 1.1372)","(0.5064, 1.0036)"
A2C,0,10.7204,"(1.1249, 0.9252)","(1.8148, 0.1031)"
A2C,0,0.581,"(1.5333, 0.8388)","(1.7837, 0.3559)"
A2C,0,8.2067,"(1.101, 1.6504)","(0.4834, 1.8011)"
A2C,0,0.3999,"(1.6492, 1.9012)","(1.1468, 0.385)"
A2C,0,7.8197,"(0.8689, 1.7919)","(1.8815, 0.2961)"
A2C,0,0.5805,"(0.0995, 1.4542)","(0.0741, 0.6497)"
A2C,0,0.3771,"(1.4952, 0.3278)","(1.4018, 1.6212)"
A2C,0,0.2576,"(1.9079, 1.4357)","(1.3966, 0.2112)"
A2C,0,0.0068,"(0.2701, 0.0876)","(0.3918, 0.5613)"
A2C,0,0.3015,"(1.2075, 1.5604)","(0.5592, 1.2078)"
A2C,0,0.5314,"(1.5024, 0.3207)","(0.1034, 1.8543)"
A2C,0,8.3629,"(1.7532, 0.6522)","(1.941, 1.6452)"
A2C,0,0.2396,"(1.5948, 0.0713)","(0.179, 1.1271)"
A2C,0,7.9914,"(0.5206, 0.1634)","(0.4601, 0.9773)"
A2C,0,0.361,"(1.6488, 1.4049)","(0.7591, 0.1133)"
A2C,0,1.1324,"(0.3795, 1.2909)","(0.7705, 1.4206)"
A2C,0,0.0006,"(1.8498, 0.0526)","(0.2651, 1.804)"
A2C,0,8.6878,"(1.1081, 1.0833)","(1.665, 0.8002)"
A2C,0,8.9829,"(0.1846, 1.2737)","(1.0929, 1.3867)"
A2C,0,1.3007,"(1.4966, 0.8336)","(1.0234, 0.374)"
